2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:23:58 [INFO][server.go:48] bind: 0.0.0.0:6399, start listening...
2025/08/31 13:56:15 [INFO][migration.go:263] received importing task mi1rhoECFWChIWk09yCD, 170 slots to import
2025/08/31 13:56:15 [INFO][node_manager.go:137] triggerMigrationTask mi1rhoECFWChIWk09yCD success
2025/08/31 13:56:15 [INFO][server.go:89] accept link
2025/08/31 13:56:15 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:15 [INFO][server.go:69] connection closed: 127.0.0.1:43450
2025/08/31 13:56:16 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:16 [INFO][node_manager.go:219] propose EventStartMigrate p0XpISVh1X0ZfnYbdc7q success
2025/08/31 13:56:16 [INFO][migration.go:263] received importing task p0XpISVh1X0ZfnYbdc7q, 170 slots to import
2025/08/31 13:56:16 [INFO][node_manager.go:137] triggerMigrationTask p0XpISVh1X0ZfnYbdc7q success
2025/08/31 13:56:16 [INFO][server.go:89] accept link
2025/08/31 13:56:16 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:16 [INFO][server.go:69] connection closed: 127.0.0.1:39066
2025/08/31 13:56:16 [INFO][node_manager.go:219] propose EventStartMigrate AekjkpdaVJAOI0s1jKYy success
2025/08/31 13:56:16 [INFO][migration.go:263] received importing task AekjkpdaVJAOI0s1jKYy, 170 slots to import
2025/08/31 13:56:16 [INFO][node_manager.go:137] triggerMigrationTask AekjkpdaVJAOI0s1jKYy success
2025/08/31 13:56:16 [INFO][server.go:89] accept link
2025/08/31 13:56:16 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:16 [INFO][server.go:69] connection closed: 127.0.0.1:43466
2025/08/31 13:56:17 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:17 [INFO][node_manager.go:219] propose EventStartMigrate zKfSlznaCy0OdOT27egV success
2025/08/31 13:56:17 [INFO][migration.go:263] received importing task zKfSlznaCy0OdOT27egV, 170 slots to import
2025/08/31 13:56:17 [INFO][node_manager.go:137] triggerMigrationTask zKfSlznaCy0OdOT27egV success
2025/08/31 13:56:17 [INFO][server.go:89] accept link
2025/08/31 13:56:17 [INFO][node_manager.go:219] propose EventStartMigrate 8sNCHBPNKFnakRitBwZd success
2025/08/31 13:56:17 [INFO][migration.go:263] received importing task 8sNCHBPNKFnakRitBwZd, 170 slots to import
2025/08/31 13:56:17 [INFO][node_manager.go:137] triggerMigrationTask 8sNCHBPNKFnakRitBwZd success
2025/08/31 13:56:17 [INFO][server.go:89] accept link
2025/08/31 13:56:17 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:17 [INFO][server.go:69] connection closed: 127.0.0.1:39074
2025/08/31 13:56:17 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:17 [INFO][server.go:69] connection closed: 127.0.0.1:43482
2025/08/31 13:56:18 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:18 [INFO][node_manager.go:219] propose EventStartMigrate 1bp1HMun3qjx1RGRQv4d success
2025/08/31 13:56:18 [INFO][migration.go:263] received importing task 1bp1HMun3qjx1RGRQv4d, 170 slots to import
2025/08/31 13:56:18 [INFO][node_manager.go:137] triggerMigrationTask 1bp1HMun3qjx1RGRQv4d success
2025/08/31 13:56:18 [INFO][server.go:89] accept link
2025/08/31 13:56:18 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:18 [INFO][server.go:69] connection closed: 127.0.0.1:39086
2025/08/31 13:56:18 [INFO][node_manager.go:219] propose EventStartMigrate 03E5SXZWdX6szXUmrE8e success
2025/08/31 13:56:18 [INFO][migration.go:263] received importing task 03E5SXZWdX6szXUmrE8e, 170 slots to import
2025/08/31 13:56:18 [INFO][node_manager.go:137] triggerMigrationTask 03E5SXZWdX6szXUmrE8e success
2025/08/31 13:56:18 [INFO][server.go:89] accept link
2025/08/31 13:56:18 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:18 [INFO][server.go:69] connection closed: 127.0.0.1:43496
2025/08/31 13:56:19 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:19 [INFO][node_manager.go:219] propose EventStartMigrate pOQouqHZZW6UetFOjEyw success
2025/08/31 13:56:19 [INFO][migration.go:263] received importing task pOQouqHZZW6UetFOjEyw, 170 slots to import
2025/08/31 13:56:19 [INFO][node_manager.go:137] triggerMigrationTask pOQouqHZZW6UetFOjEyw success
2025/08/31 13:56:19 [INFO][server.go:89] accept link
2025/08/31 13:56:19 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:19 [INFO][server.go:69] connection closed: 127.0.0.1:39098
2025/08/31 13:56:19 [INFO][node_manager.go:219] propose EventStartMigrate 6ZaCwDR54Ol6Zv0PW3HF success
2025/08/31 13:56:19 [INFO][migration.go:263] received importing task 6ZaCwDR54Ol6Zv0PW3HF, 170 slots to import
2025/08/31 13:56:19 [INFO][node_manager.go:137] triggerMigrationTask 6ZaCwDR54Ol6Zv0PW3HF success
2025/08/31 13:56:19 [INFO][server.go:89] accept link
2025/08/31 13:56:19 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:19 [INFO][server.go:69] connection closed: 127.0.0.1:43510
2025/08/31 13:56:20 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:20 [INFO][node_manager.go:219] propose EventStartMigrate 9tMBxe9qJR2e8IwHmeo7 success
2025/08/31 13:56:20 [INFO][migration.go:263] received importing task 9tMBxe9qJR2e8IwHmeo7, 170 slots to import
2025/08/31 13:56:20 [INFO][node_manager.go:137] triggerMigrationTask 9tMBxe9qJR2e8IwHmeo7 success
2025/08/31 13:56:20 [INFO][server.go:89] accept link
2025/08/31 13:56:20 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:20 [INFO][server.go:69] connection closed: 127.0.0.1:39100
2025/08/31 13:56:20 [INFO][node_manager.go:219] propose EventStartMigrate 1CgC7FATJbpux6pfcOzV success
2025/08/31 13:56:20 [INFO][migration.go:263] received importing task 1CgC7FATJbpux6pfcOzV, 170 slots to import
2025/08/31 13:56:20 [INFO][node_manager.go:137] triggerMigrationTask 1CgC7FATJbpux6pfcOzV success
2025/08/31 13:56:20 [INFO][server.go:89] accept link
2025/08/31 13:56:20 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:20 [INFO][server.go:69] connection closed: 127.0.0.1:43514
2025/08/31 13:56:21 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:21 [INFO][node_manager.go:219] propose EventStartMigrate hjiaIVReDEg5hybbGQGL success
2025/08/31 13:56:21 [INFO][migration.go:263] received importing task hjiaIVReDEg5hybbGQGL, 170 slots to import
2025/08/31 13:56:21 [INFO][node_manager.go:137] triggerMigrationTask hjiaIVReDEg5hybbGQGL success
2025/08/31 13:56:21 [INFO][server.go:89] accept link
2025/08/31 13:56:21 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:21 [INFO][server.go:69] connection closed: 127.0.0.1:39108
2025/08/31 13:56:21 [INFO][node_manager.go:219] propose EventStartMigrate kw7E4GdnLbDqwjMYYz4L success
2025/08/31 13:56:21 [INFO][migration.go:263] received importing task kw7E4GdnLbDqwjMYYz4L, 170 slots to import
2025/08/31 13:56:21 [INFO][node_manager.go:137] triggerMigrationTask kw7E4GdnLbDqwjMYYz4L success
2025/08/31 13:56:21 [INFO][server.go:89] accept link
2025/08/31 13:56:21 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:21 [INFO][server.go:69] connection closed: 127.0.0.1:43522
2025/08/31 13:56:22 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:22 [INFO][node_manager.go:219] propose EventStartMigrate ZYYMvPBzOx0sVLwH8pT0 success
2025/08/31 13:56:22 [INFO][migration.go:263] received importing task ZYYMvPBzOx0sVLwH8pT0, 170 slots to import
2025/08/31 13:56:22 [INFO][node_manager.go:137] triggerMigrationTask ZYYMvPBzOx0sVLwH8pT0 success
2025/08/31 13:56:22 [INFO][server.go:89] accept link
2025/08/31 13:56:22 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:22 [INFO][server.go:69] connection closed: 127.0.0.1:39118
2025/08/31 13:56:22 [INFO][node_manager.go:219] propose EventStartMigrate KjBuqgBkuMHZdu60BUQo success
2025/08/31 13:56:22 [INFO][migration.go:263] received importing task KjBuqgBkuMHZdu60BUQo, 170 slots to import
2025/08/31 13:56:22 [INFO][node_manager.go:137] triggerMigrationTask KjBuqgBkuMHZdu60BUQo success
2025/08/31 13:56:22 [INFO][server.go:89] accept link
2025/08/31 13:56:22 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:22 [INFO][server.go:69] connection closed: 127.0.0.1:43524
2025/08/31 13:56:23 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:23 [INFO][node_manager.go:219] propose EventStartMigrate UZWuvEgdU5UhtYOWHnwn success
2025/08/31 13:56:23 [INFO][migration.go:263] received importing task UZWuvEgdU5UhtYOWHnwn, 170 slots to import
2025/08/31 13:56:23 [INFO][node_manager.go:137] triggerMigrationTask UZWuvEgdU5UhtYOWHnwn success
2025/08/31 13:56:23 [INFO][server.go:89] accept link
2025/08/31 13:56:23 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:23 [INFO][server.go:69] connection closed: 127.0.0.1:39122
2025/08/31 13:56:23 [INFO][node_manager.go:219] propose EventStartMigrate rY3AwaiXWmrZFZJ1PhaK success
2025/08/31 13:56:23 [INFO][migration.go:263] received importing task rY3AwaiXWmrZFZJ1PhaK, 170 slots to import
2025/08/31 13:56:23 [INFO][node_manager.go:137] triggerMigrationTask rY3AwaiXWmrZFZJ1PhaK success
2025/08/31 13:56:23 [INFO][server.go:89] accept link
2025/08/31 13:56:23 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:23 [INFO][server.go:69] connection closed: 127.0.0.1:43532
2025/08/31 13:56:23 [INFO][server.go:69] connection closed: 127.0.0.1:60874
2025/08/31 13:56:24 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:24 [INFO][node_manager.go:219] propose EventStartMigrate Wk5ES2mw0I2oEf1zgYj3 success
2025/08/31 13:56:24 [INFO][migration.go:263] received importing task Wk5ES2mw0I2oEf1zgYj3, 170 slots to import
2025/08/31 13:56:24 [INFO][node_manager.go:137] triggerMigrationTask Wk5ES2mw0I2oEf1zgYj3 success
2025/08/31 13:56:24 [INFO][server.go:89] accept link
2025/08/31 13:56:24 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:24 [INFO][server.go:69] connection closed: 127.0.0.1:33644
2025/08/31 13:56:24 [INFO][node_manager.go:219] propose EventStartMigrate voeaZFbfMHD8rZVKxkPo success
2025/08/31 13:56:24 [INFO][migration.go:263] received importing task voeaZFbfMHD8rZVKxkPo, 170 slots to import
2025/08/31 13:56:24 [INFO][node_manager.go:137] triggerMigrationTask voeaZFbfMHD8rZVKxkPo success
2025/08/31 13:56:24 [INFO][server.go:89] accept link
2025/08/31 13:56:24 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:24 [INFO][server.go:69] connection closed: 127.0.0.1:51062
2025/08/31 13:56:25 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:25 [INFO][node_manager.go:219] propose EventStartMigrate 7TlMd4W42KwJcQsrrQqc success
2025/08/31 13:56:25 [INFO][migration.go:263] received importing task 7TlMd4W42KwJcQsrrQqc, 170 slots to import
2025/08/31 13:56:25 [INFO][node_manager.go:137] triggerMigrationTask 7TlMd4W42KwJcQsrrQqc success
2025/08/31 13:56:25 [INFO][server.go:89] accept link
2025/08/31 13:56:25 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:25 [INFO][server.go:69] connection closed: 127.0.0.1:33658
2025/08/31 13:56:25 [INFO][node_manager.go:219] propose EventStartMigrate 189y4WbDfQQyZvTOC3vh success
2025/08/31 13:56:25 [INFO][migration.go:263] received importing task 189y4WbDfQQyZvTOC3vh, 170 slots to import
2025/08/31 13:56:25 [INFO][node_manager.go:137] triggerMigrationTask 189y4WbDfQQyZvTOC3vh success
2025/08/31 13:56:25 [INFO][server.go:89] accept link
2025/08/31 13:56:25 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:25 [INFO][server.go:69] connection closed: 127.0.0.1:51076
2025/08/31 13:56:26 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:26 [INFO][node_manager.go:219] propose EventStartMigrate O639NIWaMstT3FrssgU8 success
2025/08/31 13:56:26 [INFO][migration.go:263] received importing task O639NIWaMstT3FrssgU8, 170 slots to import
2025/08/31 13:56:26 [INFO][node_manager.go:137] triggerMigrationTask O639NIWaMstT3FrssgU8 success
2025/08/31 13:56:26 [INFO][server.go:89] accept link
2025/08/31 13:56:26 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:26 [INFO][server.go:69] connection closed: 127.0.0.1:33674
2025/08/31 13:56:26 [INFO][node_manager.go:219] propose EventStartMigrate sucZObm8EYUTbSTZC63u success
2025/08/31 13:56:26 [INFO][node_manager.go:137] triggerMigrationTask sucZObm8EYUTbSTZC63u success
2025/08/31 13:56:26 [INFO][migration.go:263] received importing task sucZObm8EYUTbSTZC63u, 170 slots to import
2025/08/31 13:56:26 [INFO][server.go:89] accept link
2025/08/31 13:56:26 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:26 [INFO][server.go:69] connection closed: 127.0.0.1:51092
2025/08/31 13:56:27 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:27 [INFO][node_manager.go:219] propose EventStartMigrate OOnGzySfdnAPlzLm2bR6 success
2025/08/31 13:56:27 [INFO][migration.go:263] received importing task OOnGzySfdnAPlzLm2bR6, 170 slots to import
2025/08/31 13:56:27 [INFO][node_manager.go:137] triggerMigrationTask OOnGzySfdnAPlzLm2bR6 success
2025/08/31 13:56:27 [INFO][server.go:89] accept link
2025/08/31 13:56:27 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:27 [INFO][server.go:69] connection closed: 127.0.0.1:33684
2025/08/31 13:56:27 [INFO][node_manager.go:219] propose EventStartMigrate OuHBsVdht7ApXnxv4lRS success
2025/08/31 13:56:27 [INFO][migration.go:263] received importing task OuHBsVdht7ApXnxv4lRS, 170 slots to import
2025/08/31 13:56:27 [INFO][node_manager.go:137] triggerMigrationTask OuHBsVdht7ApXnxv4lRS success
2025/08/31 13:56:27 [INFO][server.go:89] accept link
2025/08/31 13:56:27 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:27 [INFO][server.go:69] connection closed: 127.0.0.1:51102
2025/08/31 13:56:28 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:28 [INFO][node_manager.go:219] propose EventStartMigrate KfbJR22SYMSMd32nVSl6 success
2025/08/31 13:56:28 [INFO][migration.go:263] received importing task KfbJR22SYMSMd32nVSl6, 170 slots to import
2025/08/31 13:56:28 [INFO][node_manager.go:137] triggerMigrationTask KfbJR22SYMSMd32nVSl6 success
2025/08/31 13:56:28 [INFO][server.go:89] accept link
2025/08/31 13:56:28 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:28 [INFO][server.go:69] connection closed: 127.0.0.1:33692
2025/08/31 13:56:28 [INFO][node_manager.go:219] propose EventStartMigrate V7jkNqRmkl1UhhgAkEP1 success
2025/08/31 13:56:28 [INFO][migration.go:263] received importing task V7jkNqRmkl1UhhgAkEP1, 170 slots to import
2025/08/31 13:56:28 [INFO][node_manager.go:137] triggerMigrationTask V7jkNqRmkl1UhhgAkEP1 success
2025/08/31 13:56:28 [INFO][server.go:89] accept link
2025/08/31 13:56:28 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:28 [INFO][server.go:69] connection closed: 127.0.0.1:51118
2025/08/31 13:56:29 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:29 [INFO][node_manager.go:219] propose EventStartMigrate 288GvCN5LMtTqBfloSKk success
2025/08/31 13:56:29 [INFO][migration.go:263] received importing task 288GvCN5LMtTqBfloSKk, 170 slots to import
2025/08/31 13:56:29 [INFO][node_manager.go:137] triggerMigrationTask 288GvCN5LMtTqBfloSKk success
2025/08/31 13:56:29 [INFO][server.go:89] accept link
2025/08/31 13:56:29 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:29 [INFO][server.go:69] connection closed: 127.0.0.1:33698
2025/08/31 13:56:29 [INFO][node_manager.go:219] propose EventStartMigrate 1oNDWyaIKhRqKvJowqym success
2025/08/31 13:56:29 [INFO][migration.go:263] received importing task 1oNDWyaIKhRqKvJowqym, 170 slots to import
2025/08/31 13:56:29 [INFO][node_manager.go:137] triggerMigrationTask 1oNDWyaIKhRqKvJowqym success
2025/08/31 13:56:29 [INFO][server.go:89] accept link
2025/08/31 13:56:29 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:29 [INFO][server.go:69] connection closed: 127.0.0.1:51134
2025/08/31 13:56:30 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:30 [INFO][node_manager.go:219] propose EventStartMigrate j6I1LZXbUDX4zMlWPDbl success
2025/08/31 13:56:30 [INFO][migration.go:263] received importing task j6I1LZXbUDX4zMlWPDbl, 170 slots to import
2025/08/31 13:56:30 [INFO][node_manager.go:137] triggerMigrationTask j6I1LZXbUDX4zMlWPDbl success
2025/08/31 13:56:30 [INFO][server.go:89] accept link
2025/08/31 13:56:30 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:30 [INFO][server.go:69] connection closed: 127.0.0.1:33710
2025/08/31 13:56:30 [INFO][node_manager.go:219] propose EventStartMigrate Fvdej10U7FzhZpNzpl7U success
2025/08/31 13:56:30 [INFO][migration.go:263] received importing task Fvdej10U7FzhZpNzpl7U, 170 slots to import
2025/08/31 13:56:30 [INFO][node_manager.go:137] triggerMigrationTask Fvdej10U7FzhZpNzpl7U success
2025/08/31 13:56:30 [INFO][server.go:89] accept link
2025/08/31 13:56:30 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:30 [INFO][server.go:69] connection closed: 127.0.0.1:51150
2025/08/31 13:56:31 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:31 [INFO][node_manager.go:219] propose EventStartMigrate i9y0M4Jho2eSLhu4WQug success
2025/08/31 13:56:31 [INFO][migration.go:263] received importing task i9y0M4Jho2eSLhu4WQug, 170 slots to import
2025/08/31 13:56:31 [INFO][node_manager.go:137] triggerMigrationTask i9y0M4Jho2eSLhu4WQug success
2025/08/31 13:56:31 [INFO][server.go:89] accept link
2025/08/31 13:56:31 [INFO][node_manager.go:219] propose EventStartMigrate tzIG9ndkMIuYE8T7jBGu success
2025/08/31 13:56:31 [INFO][migration.go:263] received importing task tzIG9ndkMIuYE8T7jBGu, 170 slots to import
2025/08/31 13:56:31 [INFO][node_manager.go:137] triggerMigrationTask tzIG9ndkMIuYE8T7jBGu success
2025/08/31 13:56:31 [INFO][server.go:89] accept link
2025/08/31 13:56:31 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:31 [INFO][server.go:69] connection closed: 127.0.0.1:33726
2025/08/31 13:56:31 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:31 [INFO][server.go:69] connection closed: 127.0.0.1:51164
2025/08/31 13:56:32 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:56:32 [INFO][node_manager.go:219] propose EventStartMigrate UlBGi0fRZxyCAd6zXVAd success
2025/08/31 13:56:32 [INFO][migration.go:263] received importing task UlBGi0fRZxyCAd6zXVAd, 170 slots to import
2025/08/31 13:56:32 [INFO][node_manager.go:137] triggerMigrationTask UlBGi0fRZxyCAd6zXVAd success
2025/08/31 13:56:32 [INFO][server.go:89] accept link
2025/08/31 13:56:32 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:56:32 [INFO][server.go:69] connection closed: 127.0.0.1:33728
2025/08/31 13:56:32 [INFO][node_manager.go:219] propose EventStartMigrate fZIND4eQ4ew0JsKCDYH6 success
2025/08/31 13:56:32 [INFO][migration.go:263] received importing task fZIND4eQ4ew0JsKCDYH6, 170 slots to import
2025/08/31 13:56:32 [INFO][node_manager.go:137] triggerMigrationTask fZIND4eQ4ew0JsKCDYH6 success
